Customer ID,Signup Date,Acquisition Month,Channel,CAC CAD,Activated,Activation Date,Active Day 30,Active Day 60,Active Day 90,Active Day 180,Days Active,Monthly Revenue CAD,Customer Segment
NP00107,2024-02-26,2024-02,Referral,29.46,No,,No,No,No,No,0,0,Churned
NP00521,2024-02-26,2024-02,Paid Social,90.55,Yes,2024-02-27,No,No,No,No,2,2.0429999999999997,Churned
NP00729,2024-02-26,2024-02,Organic Search,40.83,Yes,2024-02-27,Yes,Yes,Yes,Yes,125,27.36,High Value
NP00864,2024-02-26,2024-02,Referral,71.88,No,,No,No,No,No,0,0,Churned
NP00457,2024-02-27,2024-02,Referral,61.43,Yes,2024-03-01,No,No,No,No,10,7.223999999999999,Churned
NP00600,2024-02-27,2024-02,Email Campaign,6.31,No,,No,No,No,No,0,0,Churned
NP00635,2024-02-27,2024-02,Paid Social,84.98,Yes,2024-02-28,No,No,No,No,1,1.9919999999999998,Churned
NP01103,2024-02-27,2024-02,Paid Social,91.49,Yes,2024-03-01,No,No,No,No,1,0.549,Churned
NP01763,2024-02-27,2024-02,Referral,36.59,Yes,2024-02-27,No,No,No,No,5,11.571,Churned
NP01869,2024-02-27,2024-02,Paid Social,71.54,Yes,2024-02-29,No,No,No,No,4,5.169,Churned
NP02063,2024-02-27,2024-02,Paid Social,76.44,No,,No,No,No,No,0,0,Churned
NP00169,2024-02-29,2024-02,Paid Social,94.73,No,,No,No,No,No,0,0,Churned
NP00339,2024-02-29,2024-02,Paid Social,97.66,No,,No,No,No,No,0,0,Churned
NP01140,2024-02-29,2024-02,Email Campaign,9.93,No,,No,No,No,No,0,0,Churned
NP00101,2024-03-01,2024-03,Organic Search,36.14,Yes,2024-03-01,Yes,Yes,Yes,Yes,141,7.41,Low Value
NP00156,2024-03-01,2024-03,Organic Search,46.66,Yes,2024-03-04,Yes,Yes,Yes,Yes,130,23.36,Medium Value
NP00352,2024-03-01,2024-03,Organic Search,40.85,Yes,2024-03-04,Yes,Yes,Yes,Yes,152,19.85,Medium Value
NP00754,2024-03-01,2024-03,Organic Search,40.19,Yes,2024-03-02,No,No,No,No,2,4.851,Churned
NP02238,2024-03-01,2024-03,Organic Search,33.6,Yes,2024-03-02,Yes,No,No,No,12,5.415,Churned
NP00088,2024-03-02,2024-03,Paid Social,80.04,Yes,2024-03-03,No,No,No,No,1,7.688999999999999,Churned
NP01181,2024-03-02,2024-03,Paid Social,66.4,Yes,2024-03-03,Yes,Yes,Yes,No,70,6.46,Low Value
NP01543,2024-03-02,2024-03,Paid Social,110.64,Yes,2024-03-05,Yes,Yes,Yes,Yes,177,3.99,Low Value
NP01662,2024-03-02,2024-03,Organic Search,42.88,Yes,2024-03-04,No,No,No,No,3,10.232999999999999,Churned
NP00360,2024-03-03,2024-03,Organic Search,38.57,Yes,2024-03-05,Yes,Yes,Yes,Yes,158,24.66,Medium Value
NP00694,2024-03-03,2024-03,Email Campaign,14.76,No,,No,No,No,No,0,0,Churned
NP00716,2024-03-03,2024-03,Paid Social,75.3,Yes,2024-03-04,No,No,No,No,5,2.451,Churned
NP01944,2024-03-03,2024-03,Email Campaign,19.1,Yes,2024-03-04,No,No,No,No,6,2.523,Churned
NP02249,2024-03-03,2024-03,Paid Social,104.31,No,,No,No,No,No,0,0,Churned
NP02323,2024-03-03,2024-03,Paid Social,82.14,No,,No,No,No,No,0,0,Churned
NP01060,2024-03-04,2024-03,Email Campaign,24.83,No,,No,No,No,No,0,0,Churned
NP01476,2024-03-04,2024-03,Paid Social,71.77,No,,No,No,No,No,0,0,Churned
NP00333,2024-03-05,2024-03,Organic Search,64.27,Yes,2024-03-08,Yes,No,No,No,29,7.386,Churned
NP00374,2024-03-05,2024-03,Referral,72.28,Yes,2024-03-06,Yes,Yes,Yes,Yes,146,20.47,Medium Value
NP01843,2024-03-05,2024-03,Paid Social,117.57,Yes,2024-03-08,No,No,No,No,7,4.665,Churned
NP02027,2024-03-05,2024-03,Organic Search,28.48,Yes,2024-03-05,Yes,Yes,Yes,Yes,151,14.32,Medium Value
NP02205,2024-03-05,2024-03,Paid Social,116.18,Yes,2024-03-07,Yes,Yes,Yes,Yes,121,13.79,Medium Value
NP02232,2024-03-05,2024-03,Paid Social,76.45,No,,No,No,No,No,0,0,Churned
NP02398,2024-03-05,2024-03,Organic Search,27.16,Yes,2024-03-08,Yes,Yes,Yes,Yes,177,7.57,Low Value
NP01625,2024-03-06,2024-03,Referral,50.03,Yes,2024-03-08,Yes,Yes,Yes,Yes,124,17.89,Medium Value
NP01803,2024-03-06,2024-03,Paid Social,75.25,Yes,2024-03-08,No,No,No,No,9,7.148999999999999,Churned
NP01999,2024-03-06,2024-03,Referral,50.85,No,,No,No,No,No,0,0,Churned
NP02340,2024-03-06,2024-03,Email Campaign,12.95,No,,No,No,No,No,0,0,Churned
NP02397,2024-03-06,2024-03,Organic Search,56.07,No,,No,No,No,No,0,0,Churned
NP00222,2024-03-07,2024-03,Paid Social,72.72,Yes,2024-03-10,No,No,No,No,1,2.3369999999999997,Churned
NP00290,2024-03-07,2024-03,Referral,36.04,Yes,2024-03-10,Yes,Yes,Yes,Yes,121,18.06,Medium Value
NP00546,2024-03-07,2024-03,Paid Social,83.53,No,,No,No,No,No,0,0,Churned
NP00814,2024-03-07,2024-03,Paid Social,110.88,No,,No,No,No,No,0,0,Churned
NP00931,2024-03-07,2024-03,Organic Search,33.38,No,,No,No,No,No,0,0,Churned
NP00975,2024-03-07,2024-03,Paid Social,86.37,No,,No,No,No,No,0,0,Churned
NP01003,2024-03-07,2024-03,Paid Social,58.71,No,,No,No,No,No,0,0,Churned
NP01508,2024-03-07,2024-03,Paid Social,64.01,No,,No,No,No,No,0,0,Churned
NP01654,2024-03-07,2024-03,Paid Social,56.78,Yes,2024-03-10,No,No,No,No,10,0.717,Churned
NP02039,2024-03-07,2024-03,Email Campaign,16.49,No,,No,No,No,No,0,0,Churned
NP00523,2024-03-08,2024-03,Referral,59.98,Yes,2024-03-10,Yes,Yes,Yes,Yes,169,10.6,Low Value
NP01796,2024-03-08,2024-03,Email Campaign,23.33,Yes,2024-03-10,No,No,No,No,6,1.875,Churned
NP02074,2024-03-08,2024-03,Paid Social,85.81,Yes,2024-03-08,No,No,No,No,9,5.3309999999999995,Churned
NP00470,2024-03-09,2024-03,Paid Social,94.71,Yes,2024-03-11,Yes,Yes,No,No,32,4.409999999999999,Churned
NP00516,2024-03-09,2024-03,Paid Social,85.04,No,,No,No,No,No,0,0,Churned
NP01058,2024-03-09,2024-03,Paid Social,81.55,Yes,2024-03-11,Yes,No,No,No,17,6.129,Churned
NP01914,2024-03-09,2024-03,Paid Social,72.52,Yes,2024-03-10,Yes,Yes,No,No,59,3.8339999999999996,Churned
NP02147,2024-03-09,2024-03,Organic Search,28.58,No,,No,No,No,No,0,0,Churned
NP00023,2024-03-10,2024-03,Referral,61.19,Yes,2024-03-12,Yes,No,No,No,25,6.323999999999999,Churned
NP00581,2024-03-10,2024-03,Paid Social,88.95,No,,No,No,No,No,0,0,Churned
NP00942,2024-03-10,2024-03,Paid Social,75.79,Yes,2024-03-10,Yes,Yes,Yes,No,104,12.55,Medium Value
NP02278,2024-03-10,2024-03,Paid Social,72.99,Yes,2024-03-13,Yes,No,No,No,17,4.254,Churned
NP00281,2024-03-11,2024-03,Organic Search,26.56,No,,No,No,No,No,0,0,Churned
NP00541,2024-03-11,2024-03,Organic Search,41.41,Yes,2024-03-11,No,No,No,No,2,0.6,Churned
NP01004,2024-03-11,2024-03,Paid Social,93.0,Yes,2024-03-11,No,No,No,No,3,2.517,Churned
NP00460,2024-03-12,2024-03,Referral,45.26,Yes,2024-03-13,No,No,No,No,7,9.242999999999999,Churned
NP01730,2024-03-12,2024-03,Paid Social,67.71,No,,No,No,No,No,0,0,Churned
NP00785,2024-03-13,2024-03,Paid Social,77.55,No,,No,No,No,No,0,0,Churned
NP01299,2024-03-13,2024-03,Organic Search,39.99,Yes,2024-03-13,No,No,No,No,2,6.288,Churned
NP00409,2024-03-14,2024-03,Organic Search,40.89,Yes,2024-03-17,No,No,No,No,7,6.855,Churned
NP00786,2024-03-14,2024-03,Email Campaign,11.24,Yes,2024-03-14,No,No,No,No,10,0.87,Churned
NP01707,2024-03-14,2024-03,Organic Search,43.81,No,,No,No,No,No,0,0,Churned
NP01933,2024-03-14,2024-03,Organic Search,56.96,No,,No,No,No,No,0,0,Churned
NP01701,2024-03-15,2024-03,Paid Social,125.75,No,,No,No,No,No,0,0,Churned
NP02187,2024-03-15,2024-03,Paid Social,92.18,No,,No,No,No,No,0,0,Churned
NP00435,2024-03-16,2024-03,Email Campaign,16.47,Yes,2024-03-16,No,No,No,No,1,2.634,Churned
NP01283,2024-03-16,2024-03,Referral,48.51,No,,No,No,No,No,0,0,Churned
NP01391,2024-03-16,2024-03,Referral,60.16,Yes,2024-03-18,No,No,No,No,9,9.473999999999998,Churned
NP02339,2024-03-16,2024-03,Paid Social,88.06,No,,No,No,No,No,0,0,Churned
NP00284,2024-03-17,2024-03,Paid Social,94.91,No,,No,No,No,No,0,0,Churned
NP00881,2024-03-17,2024-03,Referral,60.44,Yes,2024-03-17,Yes,Yes,Yes,Yes,161,33.5,High Value
NP01978,2024-03-17,2024-03,Referral,50.67,No,,No,No,No,No,0,0,Churned
NP02012,2024-03-17,2024-03,Paid Social,64.17,Yes,2024-03-17,No,No,No,No,8,6.231,Churned
NP00197,2024-03-18,2024-03,Paid Social,79.28,Yes,2024-03-21,No,No,No,No,1,3.351,Churned
NP00213,2024-03-18,2024-03,Email Campaign,11.32,Yes,2024-03-21,No,No,No,No,7,2.148,Churned
NP00230,2024-03-18,2024-03,Organic Search,30.2,Yes,2024-03-21,No,No,No,No,5,4.44,Churned
NP00863,2024-03-18,2024-03,Organic Search,37.32,Yes,2024-03-21,Yes,Yes,Yes,Yes,161,15.15,Medium Value
NP00882,2024-03-18,2024-03,Paid Social,101.6,No,,No,No,No,No,0,0,Churned
NP00927,2024-03-18,2024-03,Paid Social,38.13,Yes,2024-03-20,No,No,No,No,10,1.281,Churned
NP01025,2024-03-18,2024-03,Organic Search,37.67,Yes,2024-03-18,Yes,Yes,No,No,58,5.781,Churned
NP00641,2024-03-19,2024-03,Paid Social,111.43,No,,No,No,No,No,0,0,Churned
NP00380,2024-03-20,2024-03,Paid Social,87.9,No,,No,No,No,No,0,0,Churned
NP01216,2024-03-20,2024-03,Email Campaign,14.01,Yes,2024-03-23,No,No,No,No,9,2.61,Churned
NP00591,2024-03-21,2024-03,Paid Social,95.56,Yes,2024-03-24,No,No,No,No,2,3.6479999999999997,Churned
NP00723,2024-03-21,2024-03,Organic Search,25.86,No,,No,No,No,No,0,0,Churned
NP00994,2024-03-21,2024-03,Organic Search,24.3,Yes,2024-03-22,No,No,No,No,1,5.015999999999999,Churned
NP02235,2024-03-21,2024-03,Referral,64.67,Yes,2024-03-22,Yes,Yes,Yes,Yes,179,23.56,Medium Value
NP00095,2024-03-22,2024-03,Email Campaign,19.41,No,,No,No,No,No,0,0,Churned
NP00299,2024-03-22,2024-03,Referral,66.47,Yes,2024-03-22,Yes,Yes,Yes,Yes,177,19.93,Medium Value
NP00318,2024-03-22,2024-03,Organic Search,41.06,Yes,2024-03-24,Yes,Yes,Yes,Yes,159,23.35,Medium Value
NP00372,2024-03-22,2024-03,Paid Social,73.44,Yes,2024-03-25,Yes,Yes,Yes,No,90,11.38,Low Value
NP00381,2024-03-22,2024-03,Organic Search,51.87,Yes,2024-03-22,Yes,No,No,No,25,4.5809999999999995,Churned
NP00578,2024-03-22,2024-03,Paid Social,127.28,Yes,2024-03-25,Yes,No,No,No,23,1.5779999999999998,Churned
NP01324,2024-03-22,2024-03,Referral,60.29,Yes,2024-03-22,No,No,No,No,3,7.203,Churned
NP00079,2024-03-23,2024-03,Organic Search,30.83,No,,No,No,No,No,0,0,Churned
NP00275,2024-03-23,2024-03,Referral,45.81,Yes,2024-03-23,Yes,Yes,Yes,Yes,177,13.51,Medium Value
NP00012,2024-03-24,2024-03,Paid Social,85.31,Yes,2024-03-26,Yes,Yes,Yes,Yes,132,0,Low Value
NP00045,2024-03-24,2024-03,Referral,53.73,Yes,2024-03-25,Yes,Yes,Yes,Yes,162,18.5,Medium Value
NP00654,2024-03-24,2024-03,Organic Search,28.08,Yes,2024-03-24,Yes,Yes,No,No,37,6.441,Churned
NP00806,2024-03-24,2024-03,Organic Search,32.03,No,,No,No,No,No,0,0,Churned
NP00995,2024-03-24,2024-03,Email Campaign,11.82,Yes,2024-03-26,Yes,Yes,Yes,No,81,9.95,Low Value
NP01006,2024-03-24,2024-03,Email Campaign,23.53,Yes,2024-03-27,Yes,Yes,Yes,No,83,6.26,Low Value
NP01201,2024-03-24,2024-03,Paid Social,79.27,Yes,2024-03-27,No,No,No,No,3,4.599,Churned
NP02331,2024-03-24,2024-03,Email Campaign,23.16,Yes,2024-03-26,Yes,Yes,No,No,38,0.7889999999999999,Churned
NP01189,2024-03-25,2024-03,Paid Social,101.89,Yes,2024-03-27,No,No,No,No,5,6.192,Churned
NP01560,2024-03-25,2024-03,Organic Search,16.18,Yes,2024-03-25,Yes,Yes,Yes,Yes,140,17.84,Medium Value
NP01964,2024-03-25,2024-03,Organic Search,26.99,No,,No,No,No,No,0,0,Churned
NP00750,2024-03-26,2024-03,Email Campaign,18.7,Yes,2024-03-26,Yes,Yes,No,No,57,3.2339999999999995,Churned
NP01703,2024-03-26,2024-03,Email Campaign,9.11,Yes,2024-03-28,Yes,Yes,Yes,No,86,15.37,Medium Value
NP01981,2024-03-26,2024-03,Paid Social,78.33,No,,No,No,No,No,0,0,Churned
NP02202,2024-03-26,2024-03,Paid Social,65.83,Yes,2024-03-26,No,No,No,No,7,2.85,Churned
NP00089,2024-03-27,2024-03,Organic Search,23.61,No,,No,No,No,No,0,0,Churned
NP00464,2024-03-27,2024-03,Organic Search,29.92,No,,No,No,No,No,0,0,Churned
NP00932,2024-03-27,2024-03,Organic Search,58.18,Yes,2024-03-28,Yes,Yes,Yes,Yes,178,37.57,High Value
NP01099,2024-03-27,2024-03,Organic Search,29.67,Yes,2024-03-29,Yes,No,No,No,21,6.348,Churned
NP01606,2024-03-27,2024-03,Email Campaign,14.69,No,,No,No,No,No,0,0,Churned
NP00490,2024-03-28,2024-03,Referral,70.75,Yes,2024-03-29,Yes,Yes,Yes,No,79,16.68,Medium Value
NP01512,2024-03-28,2024-03,Paid Social,116.73,No,,No,No,No,No,0,0,Churned
NP00465,2024-03-29,2024-03,Paid Social,100.69,Yes,2024-04-01,No,No,No,No,7,4.752,Churned
NP00816,2024-03-29,2024-03,Organic Search,24.39,Yes,2024-03-31,Yes,No,No,No,22,5.346,Churned
NP00821,2024-03-29,2024-03,Organic Search,39.22,Yes,2024-04-01,Yes,No,No,No,17,2.187,Churned
NP01351,2024-03-29,2024-03,Referral,60.74,Yes,2024-03-29,Yes,No,No,No,13,3.4499999999999997,Churned
NP01883,2024-03-29,2024-03,Paid Social,78.98,Yes,2024-03-30,No,No,No,No,7,3.372,Churned
NP02395,2024-03-29,2024-03,Paid Social,84.45,Yes,2024-04-01,Yes,Yes,Yes,No,60,7.19,Low Value
NP00889,2024-03-30,2024-03,Paid Social,87.86,Yes,2024-03-31,Yes,Yes,Yes,Yes,138,13.66,Medium Value
NP00911,2024-03-30,2024-03,Organic Search,35.93,No,,No,No,No,No,0,0,Churned
NP01162,2024-03-30,2024-03,Email Campaign,20.99,Yes,2024-04-02,No,No,No,No,9,3.534,Churned
NP01886,2024-03-30,2024-03,Referral,69.89,No,,No,No,No,No,0,0,Churned
NP01899,2024-03-30,2024-03,Referral,50.94,Yes,2024-03-31,Yes,Yes,Yes,Yes,149,27.38,High Value
NP02038,2024-03-30,2024-03,Paid Social,111.64,Yes,2024-03-31,Yes,Yes,Yes,Yes,159,12.51,Medium Value
NP00834,2024-03-31,2024-03,Referral,72.07,Yes,2024-04-02,Yes,Yes,Yes,Yes,154,30.75,High Value
NP01758,2024-03-31,2024-03,Organic Search,17.91,Yes,2024-03-31,No,No,No,No,3,6.1499999999999995,Churned
NP01827,2024-03-31,2024-03,Organic Search,21.05,Yes,2024-03-31,Yes,No,No,No,10,0.96,Churned
NP01145,2024-04-01,2024-04,Organic Search,27.1,Yes,2024-04-02,Yes,Yes,Yes,Yes,141,10.79,Low Value
NP01890,2024-04-01,2024-04,Organic Search,31.68,Yes,2024-04-03,Yes,Yes,Yes,Yes,154,4.56,Low Value
NP00258,2024-04-02,2024-04,Referral,68.45,Yes,2024-04-02,Yes,No,No,No,15,10.614,Churned
NP00361,2024-04-02,2024-04,Referral,58.09,Yes,2024-04-03,Yes,Yes,Yes,No,93,20.07,Medium Value
NP00856,2024-04-02,2024-04,Paid Social,105.42,No,,No,No,No,No,0,0,Churned
NP00890,2024-04-02,2024-04,Paid Social,66.81,No,,No,No,No,No,0,0,Churned
NP01937,2024-04-02,2024-04,Paid Social,82.49,No,,No,No,No,No,0,0,Churned
NP02143,2024-04-02,2024-04,Organic Search,11.19,No,,No,No,No,No,0,0,Churned
NP02366,2024-04-02,2024-04,Paid Social,76.55,No,,No,No,No,No,0,0,Churned
NP00225,2024-04-03,2024-04,Paid Social,66.69,Yes,2024-04-03,Yes,Yes,No,No,44,0,Churned
NP00784,2024-04-03,2024-04,Referral,73.02,No,,No,No,No,No,0,0,Churned
NP01049,2024-04-03,2024-04,Organic Search,46.89,No,,No,No,No,No,0,0,Churned
NP01116,2024-04-03,2024-04,Paid Social,116.45,Yes,2024-04-04,No,No,No,No,9,3.291,Churned
NP00703,2024-04-04,2024-04,Paid Social,69.75,Yes,2024-04-04,Yes,Yes,No,No,38,2.424,Churned
NP01426,2024-04-04,2024-04,Referral,61.85,Yes,2024-04-05,Yes,Yes,Yes,Yes,173,14.5,Medium Value
NP00762,2024-04-05,2024-04,Email Campaign,17.12,No,,No,No,No,No,0,0,Churned
NP00898,2024-04-05,2024-04,Paid Social,74.6,No,,No,No,No,No,0,0,Churned
NP01042,2024-04-05,2024-04,Organic Search,33.97,Yes,2024-04-07,Yes,Yes,Yes,Yes,124,37.32,High Value
NP01129,2024-04-05,2024-04,Organic Search,36.64,Yes,2024-04-05,Yes,Yes,Yes,No,104,19.7,Medium Value
NP01211,2024-04-05,2024-04,Paid Social,55.06,No,,No,No,No,No,0,0,Churned
NP02097,2024-04-05,2024-04,Organic Search,35.13,Yes,2024-04-07,No,No,No,No,8,2.016,Churned
NP02168,2024-04-05,2024-04,Paid Social,127.78,Yes,2024-04-08,Yes,Yes,Yes,Yes,141,17.49,Medium Value
NP00305,2024-04-06,2024-04,Paid Social,79.61,Yes,2024-04-09,No,No,No,No,5,0,Churned
NP00625,2024-04-06,2024-04,Paid Social,115.7,No,,No,No,No,No,0,0,Churned
NP00669,2024-04-06,2024-04,Organic Search,23.31,No,,No,No,No,No,0,0,Churned
NP01366,2024-04-06,2024-04,Organic Search,48.18,Yes,2024-04-07,No,No,No,No,8,11.328,Churned
NP01406,2024-04-06,2024-04,Organic Search,24.71,No,,No,No,No,No,0,0,Churned
NP01510,2024-04-06,2024-04,Paid Social,71.07,No,,No,No,No,No,0,0,Churned
NP00173,2024-04-07,2024-04,Paid Social,66.48,Yes,2024-04-07,No,No,No,No,7,4.764,Churned
NP00493,2024-04-07,2024-04,Organic Search,28.92,No,,No,No,No,No,0,0,Churned
NP00549,2024-04-07,2024-04,Paid Social,63.13,No,,No,No,No,No,0,0,Churned
NP01114,2024-04-07,2024-04,Referral,68.2,Yes,2024-04-09,Yes,Yes,Yes,Yes,163,15.36,Medium Value
NP02025,2024-04-07,2024-04,Referral,76.05,Yes,2024-04-10,No,No,No,No,4,8.067,Churned
NP02188,2024-04-07,2024-04,Paid Social,120.91,Yes,2024-04-07,No,No,No,No,3,1.845,Churned
NP00192,2024-04-08,2024-04,Paid Social,65.03,Yes,2024-04-10,No,No,No,No,1,9.207,Churned
NP00263,2024-04-08,2024-04,Referral,63.86,Yes,2024-04-09,Yes,Yes,Yes,Yes,147,28.42,High Value
NP01090,2024-04-08,2024-04,Referral,64.89,No,,No,No,No,No,0,0,Churned
NP02279,2024-04-08,2024-04,Paid Social,71.7,Yes,2024-04-10,Yes,No,No,No,15,3.795,Churned
NP00102,2024-04-09,2024-04,Email Campaign,22.51,No,,No,No,No,No,0,0,Churned
NP00877,2024-04-09,2024-04,Paid Social,64.6,No,,No,No,No,No,0,0,Churned
NP00971,2024-04-09,2024-04,Paid Social,120.45,No,,No,No,No,No,0,0,Churned
NP01286,2024-04-09,2024-04,Organic Search,39.85,Yes,2024-04-09,No,No,No,No,9,8.505,Churned
NP01455,2024-04-09,2024-04,Email Campaign,15.36,Yes,2024-04-09,No,No,No,No,6,2.214,Churned
NP02303,2024-04-09,2024-04,Organic Search,20.63,Yes,2024-04-12,No,No,No,No,5,4.644,Churned
NP01170,2024-04-10,2024-04,Paid Social,87.29,No,,No,No,No,No,0,0,Churned
NP01911,2024-04-10,2024-04,Organic Search,27.27,Yes,2024-04-11,Yes,No,No,No,17,2.5559999999999996,Churned
NP02244,2024-04-10,2024-04,Paid Social,116.19,Yes,2024-04-12,Yes,Yes,Yes,Yes,172,16.54,Medium Value
NP00092,2024-04-11,2024-04,Email Campaign,5.71,No,,No,No,No,No,0,0,Churned
NP00507,2024-04-11,2024-04,Organic Search,41.38,No,,No,No,No,No,0,0,Churned
NP00700,2024-04-11,2024-04,Organic Search,5,No,,No,No,No,No,0,0,Churned
NP00755,2024-04-11,2024-04,Organic Search,37.66,No,,No,No,No,No,0,0,Churned
NP00930,2024-04-11,2024-04,Paid Social,75.23,Yes,2024-04-11,No,No,No,No,4,2.925,Churned
NP00984,2024-04-11,2024-04,Paid Social,105.45,Yes,2024-04-11,Yes,No,No,No,20,7.773,Churned
NP00988,2024-04-11,2024-04,Paid Social,107.48,Yes,2024-04-12,No,No,No,No,3,5.421,Churned
NP02171,2024-04-11,2024-04,Referral,61.44,No,,No,No,No,No,0,0,Churned
NP00182,2024-04-12,2024-04,Organic Search,37.18,Yes,2024-04-14,Yes,Yes,Yes,Yes,139,20.18,Medium Value
NP00265,2024-04-12,2024-04,Organic Search,32.81,No,,No,No,No,No,0,0,Churned
NP00285,2024-04-12,2024-04,Paid Social,64.91,No,,No,No,No,No,0,0,Churned
NP00552,2024-04-12,2024-04,Referral,56.86,No,,No,No,No,No,0,0,Churned
NP00803,2024-04-12,2024-04,Organic Search,47.13,No,,No,No,No,No,0,0,Churned
NP02245,2024-04-12,2024-04,Organic Search,32.56,No,,No,No,No,No,0,0,Churned
NP02296,2024-04-12,2024-04,Organic Search,35.11,No,,No,No,No,No,0,0,Churned
NP01855,2024-04-13,2024-04,Organic Search,27.25,No,,No,No,No,No,0,0,Churned
NP02079,2024-04-13,2024-04,Paid Social,92.68,No,,No,No,No,No,0,0,Churned
NP00136,2024-04-14,2024-04,Paid Social,101.27,Yes,2024-04-17,Yes,Yes,Yes,No,98,16.43,Medium Value
NP00962,2024-04-14,2024-04,Paid Social,118.94,No,,No,No,No,No,0,0,Churned
NP01344,2024-04-14,2024-04,Paid Social,68.5,Yes,2024-04-14,No,No,No,No,4,0.579,Churned
NP01509,2024-04-14,2024-04,Organic Search,35.45,Yes,2024-04-15,No,No,No,No,2,4.109999999999999,Churned
NP00569,2024-04-15,2024-04,Paid Social,64.42,Yes,2024-04-15,No,No,No,No,7,2.7089999999999996,Churned
NP00909,2024-04-15,2024-04,Paid Social,74.96,Yes,2024-04-17,No,No,No,No,9,1.995,Churned
NP01070,2024-04-15,2024-04,Organic Search,25.82,Yes,2024-04-17,Yes,Yes,Yes,Yes,179,9.26,Low Value
NP01657,2024-04-15,2024-04,Organic Search,33.61,Yes,2024-04-16,Yes,No,No,No,19,5.042999999999999,Churned
NP02141,2024-04-15,2024-04,Organic Search,30.81,Yes,2024-04-16,Yes,Yes,Yes,Yes,152,31.03,High Value
NP02363,2024-04-15,2024-04,Paid Social,76.56,No,,No,No,No,No,0,0,Churned
NP00153,2024-04-16,2024-04,Paid Social,66.89,No,,No,No,No,No,0,0,Churned
NP00437,2024-04-16,2024-04,Organic Search,25.4,Yes,2024-04-19,Yes,Yes,Yes,Yes,164,9.7,Low Value
NP01152,2024-04-16,2024-04,Paid Social,60.61,Yes,2024-04-16,Yes,No,No,No,29,4.932,Churned
NP02192,2024-04-16,2024-04,Email Campaign,17.66,Yes,2024-04-19,Yes,Yes,Yes,No,74,12.35,Medium Value
NP02261,2024-04-16,2024-04,Paid Social,103.81,No,,No,No,No,No,0,0,Churned
NP01392,2024-04-17,2024-04,Paid Social,63.45,Yes,2024-04-19,No,No,No,No,4,0.10200000000000001,Churned
NP01677,2024-04-17,2024-04,Paid Social,100.21,Yes,2024-04-19,Yes,Yes,No,No,35,5.0729999999999995,Churned
NP00426,2024-04-18,2024-04,Paid Social,84.59,No,,No,No,No,No,0,0,Churned
NP00777,2024-04-18,2024-04,Organic Search,25.97,Yes,2024-04-21,Yes,No,No,No,30,5.253,Churned
NP00861,2024-04-18,2024-04,Paid Social,61.19,Yes,2024-04-18,Yes,Yes,No,No,36,3.189,Churned
NP01248,2024-04-18,2024-04,Organic Search,40.2,No,,No,No,No,No,0,0,Churned
NP02017,2024-04-18,2024-04,Email Campaign,14.05,No,,No,No,No,No,0,0,Churned
NP00119,2024-04-19,2024-04,Referral,55.42,Yes,2024-04-21,No,No,No,No,5,6.021,Churned
NP00558,2024-04-19,2024-04,Paid Social,87.1,Yes,2024-04-21,Yes,Yes,Yes,Yes,174,20.48,Medium Value
NP01147,2024-04-19,2024-04,Paid Social,95.94,No,,No,No,No,No,0,0,Churned
NP01297,2024-04-19,2024-04,Email Campaign,15.95,No,,No,No,No,No,0,0,Churned
NP01489,2024-04-19,2024-04,Referral,55.34,Yes,2024-04-20,Yes,Yes,Yes,Yes,124,40.35,High Value
NP02399,2024-04-19,2024-04,Email Campaign,17.22,No,,No,No,No,No,0,0,Churned
NP00017,2024-04-20,2024-04,Paid Social,60.57,Yes,2024-04-22,Yes,Yes,Yes,Yes,166,19.97,Medium Value
NP00028,2024-04-20,2024-04,Paid Social,102.36,Yes,2024-04-22,No,No,No,No,1,4.689,Churned
NP01570,2024-04-20,2024-04,Organic Search,23.86,Yes,2024-04-23,Yes,Yes,Yes,Yes,148,3.97,Low Value
NP02023,2024-04-20,2024-04,Paid Social,116.8,Yes,2024-04-21,No,No,No,No,3,5.465999999999999,Churned
NP00114,2024-04-21,2024-04,Organic Search,25.75,No,,No,No,No,No,0,0,Churned
NP01500,2024-04-21,2024-04,Paid Social,106.14,No,,No,No,No,No,0,0,Churned
NP00157,2024-04-22,2024-04,Paid Social,60.71,No,,No,No,No,No,0,0,Churned
NP00451,2024-04-22,2024-04,Paid Social,62.84,No,,No,No,No,No,0,0,Churned
NP01518,2024-04-22,2024-04,Referral,35.68,Yes,2024-04-22,Yes,Yes,Yes,No,77,14.65,Medium Value
NP01624,2024-04-22,2024-04,Organic Search,37.7,No,,No,No,No,No,0,0,Churned
NP00912,2024-04-23,2024-04,Referral,60.64,No,,No,No,No,No,0,0,Churned
NP01347,2024-04-24,2024-04,Paid Social,102.07,Yes,2024-04-27,Yes,Yes,Yes,Yes,164,1.41,Low Value
NP01499,2024-04-24,2024-04,Paid Social,118.63,No,,No,No,No,No,0,0,Churned
NP01586,2024-04-24,2024-04,Organic Search,25.14,Yes,2024-04-25,Yes,Yes,Yes,Yes,162,14.12,Medium Value
NP01959,2024-04-24,2024-04,Referral,63.91,Yes,2024-04-25,Yes,No,No,No,19,4.422,Churned
NP02382,2024-04-24,2024-04,Referral,52.42,No,,No,No,No,No,0,0,Churned
NP00298,2024-04-25,2024-04,Organic Search,30.13,Yes,2024-04-25,No,No,No,No,8,6.282,Churned
